product_name,price,source,product_url,image_url
HP Deskjet Ink Advantage 3835 All-in-One Wireless Printer Without Cartridges,"Rs. 3,475.00",ebay.in,https://www.ebay.in/itm/HP-Deskjet-Ink-Advantage-3835-All-in-One-Wireless-Printer-Without-Cartridges/173249902480?hash=item28567fb790:g:faIAAOSwC6hawmsh,https://i.ebayimg.com/thumbs/images/g/faIAAOSwC6hawmsh/s-l225.jpg
HP ELITEBOOK 840 G2 ULTRABOOK CORE i7-5600U I FULL HD TOUCH SCREEN,"Rs. 36,380.00",ebay.in,https://www.ebay.in/itm/HP-ELITEBOOK-840-G2-ULTRABOOK-CORE-i7-5600U-I-FULL-HD-TOUCH-SCREEN/273373193474?hash=item3fa64fe502:g:HlsAAOSwD9pbWMdI,https://i.ebayimg.com/thumbs/images/g/HlsAAOSwD9pbWMdI/s-l225.jpg
HP laptop 15-AF114AU || 15 inch 4GB &amp; 1TB Hard disk,"Rs. 19,000.00",ebay.in,https://www.ebay.in/itm/HP-laptop-15-AF114AU-15-inch-4GB-1TB-Hard-disk/173429489574?hash=item286133ffa6:g:cTwAAOSw-xNbWAJ6,https://i.ebayimg.com/thumbs/images/g/cTwAAOSw-xNbWAJ6/s-l225.jpg
HP Elitebook 840 G2 14'' Touch Laptop | i7 5thGen | 8GB RAM | 512GB SSD | DOS,"Rs. 34,444.00",ebay.in,https://www.ebay.in/itm/HP-Elitebook-840-G2-14-Touch-Laptop-i7-5thGen-8GB-RAM-512GB-SSD-DOS/163148699145?hash=item25fc6b9609:g:OLgAAOSwuVZbSdQU,https://i.ebayimg.com/thumbs/images/g/OLgAAOSwuVZbSdQU/s-l225.jpg
HP ProBook 440 G4 Laptop (Core i5 7th Gen/4 GB/1 TB/Windows 10),"Rs. 29,445.00",ebay.in,https://www.ebay.in/itm/HP-ProBook-440-G4-Laptop-Core-i5-7th-Gen-4-GB-1-TB-Windows-10/132705705953?hash=item1ee5e05fe1:g:8oQAAOSwVxpbTLJi,https://i.ebayimg.com/thumbs/images/g/8oQAAOSwVxpbTLJi/s-l225.jpg
HP ELITEBOOK MOBILE WORKSTATION 8760W-CORE i7-16GB RAM-240GB SSD +1000GB HDD,"Rs. 59,999.00",ebay.in,https://www.ebay.in/itm/HP-ELITEBOOK-MOBILE-WORKSTATION-8760W-CORE-i7-16GB-RAM-240GB-SSD-1000GB-HDD/282752902291?hash=item41d562e493:g:Ay8AAOSwLnBX3A0m,https://i.ebayimg.com/thumbs/images/g/Ay8AAOSwLnBX3A0m/s-l225.jpg
HP 8460P Core i5 (2nd Gen) 4 GB RAM 320 GB HDD with Windows 10 Home,"Rs. 19,500.00",ebay.in,https://www.ebay.in/itm/HP-8460P-Core-i5-2nd-Gen-4-GB-RAM-320-GB-HDD-with-Windows-10-Home/302775679298?hash=item467ed63942:g:YBwAAOSwfCpbJ3WP,https://i.ebayimg.com/thumbs/images/g/YBwAAOSwfCpbJ3WP/s-l225.jpg
Hp Laptop Pavilion 15cc,"Rs. 37,000.00",ebay.in,https://www.ebay.in/itm/Hp-Laptop-Pavilion-15cc/223004237429?hash=item33ec169e75:g:PP0AAOSwUwlbFJr6,https://i.ebayimg.com/thumbs/images/g/PP0AAOSwUwlbFJr6/s-l225.jpg
"HP FOLIO 9470m 14"" Notebook - INTEL CORE i7 / 3RD GEN / 8 GB RAM / 500 GB HDD","Rs. 29,400.00",ebay.in,https://www.ebay.in/itm/HP-FOLIO-9470m-14-Notebook-INTEL-CORE-i7-3RD-GEN-8-GB-RAM-500-GB-HDD/152764285488?hash=item2391760230:g:VBYAAOSwEOpZ9c-h,https://i.ebayimg.com/thumbs/images/g/VBYAAOSwEOpZ9c-h/s-l225.jpg
"HP model 2000 Laptop/15.6""/Core i7/8 GB/1 TB/DVD/Good Battery/Win 10","Rs. 24,000.00",ebay.in,https://www.ebay.in/itm/HP-model-2000-Laptop-15-6-Core-i7-8-GB-1-TB-DVD-Good-Battery-Win-10/172860746034?hash=item283f4da932:g:v9gAAOSw07dZ0iS5,https://i.ebayimg.com/thumbs/images/g/v9gAAOSw07dZ0iS5/s-l225.jpg
"HP ProBook 6570b - Intel Core i5 (3nd gen) 4GB 320GB 15.6"" Like new condition","Rs. 17,299.00",ebay.in,https://www.ebay.in/itm/HP-ProBook-6570b-Intel-Core-i5-3nd-gen-4GB-320GB-15-6-Like-new-condition/153090475913?hash=item23a4e74789:g:5dIAAOSwxblbQP5J,https://i.ebayimg.com/thumbs/images/g/5dIAAOSwxblbQP5J/s-l225.jpg
HP ELITEBOOK 840 G1 14''Laptop | i7 4th Gen | 8GB RAM 256GB SSD | Windows 10,"Rs. 31,499.00",ebay.in,https://www.ebay.in/itm/HP-ELITEBOOK-840-G1-14Laptop-i7-4th-Gen-8GB-RAM-256GB-SSD-Windows-10/163148768866?hash=item25fc6ca662:g:54wAAOSwLS5bSehB,https://i.ebayimg.com/thumbs/images/g/54wAAOSwLS5bSehB/s-l225.jpg
HP ELITEBOOK FOLIO 9470M CORE i5 3RD GEN 3437U 1.90GHZ I 8GB RAM I 240GB SSD I,"Rs. 26,999.00",ebay.in,https://www.ebay.in/itm/HP-ELITEBOOK-FOLIO-9470M-CORE-i5-3RD-GEN-3437U-1-90GHZ-I-8GB-RAM-I-240GB-SSD-I/272865697946?hash=item3f8810209a:g:GLkAAOSwONdZe1~9,https://i.ebayimg.com/thumbs/images/g/GLkAAOSwONdZe1~9/s-l225.jpg
"HP Pavilion dm4 1000 Laptop/14"" Display /Intel Core i5/4GB/500GB/Good Battery","Rs. 21,000.00",ebay.in,https://www.ebay.in/itm/HP-Pavilion-dm4-1000-Laptop-14-Display-Intel-Core-i5-4GB-500GB-Good-Battery/173273187995?hash=item2857e3069b:g:DbEAAOSwbsta1H99,https://i.ebayimg.com/thumbs/images/g/DbEAAOSwbsta1H99/s-l225.jpg
"HP ProBook 6570b - Intel Core i5 (3nd gen) 8GB 1TB 15.6"" Like new condition","Rs. 19,499.00",ebay.in,https://www.ebay.in/itm/HP-ProBook-6570b-Intel-Core-i5-3nd-gen-8GB-1TB-15-6-Like-new-condition/153090481645?hash=item23a4e75ded:g:5dIAAOSwxblbQP5J,https://i.ebayimg.com/thumbs/images/g/5dIAAOSwxblbQP5J/s-l225.jpg
"HP EliteBook Folio 9470M 14"" Intel Core i5- 3437U 2.10 GHz 8GB / 240 GB SSD","Rs. 33,333.00",ebay.in,https://www.ebay.in/itm/HP-EliteBook-Folio-9470M-14-Intel-Core-i5-3437U-2-10-GHz-8GB-240-GB-SSD/322652133344?hash=item4b1f90d7e0:g:7-oAAOSwPH9Zht8G,https://i.ebayimg.com/thumbs/images/g/7-oAAOSwPH9Zht8G/s-l225.jpg
